Datetime (date and time of sample collection),Days since 741001,"Sample Time Window, days","Flow, CFS","SS, mg/L (suspended solids)","TP, mg/L as P","SRP, mg/L, as P","NO23, mg/L as N","TKN, mg/L (Total Kjeldahl nitrogen)","Chloride, mg/L","Sulfate, mg/L","Silica, mg/L","Conductivity, ¦Ìmho","Future, NA",Month
1/14/2013 04:00,,0.33,680.0,190.410,0.647,0.137,8.31,2.685,31.0,36.5,6.24,519,,1
1/14/2013 12:00,,0.22,699.9,149.270,0.539,0.107,8.41,2.437,30.5,38.0,5.96,522,,1
1/14/2013 14:25,,0.17,696.2,143.430,0.518,0.099,8.85,2.518,32.0,40.4,6.02,530,,1
1/14/2013 20:00,,0.28,690.8,107.270,0.408,0.087,8.68,2.195,32.9,46.6,6.47,566,,1
1/15/2013 04:00,,0.33,667.4,97.804,0.356,0.083,9.44,2.007,33.5,52.4,6.59,587,,1
1/15/2013 12:00,,0.33,620.9,89.552,0.343,0.085,9.76,2.044,34.8,56.6,6.94,608,,1
1/15/2013 20:00,,0.33,548.4,71.090,0.308,0.081,9.73,1.842,35.9,57.9,6.90,620,,1
1/16/2013 04:00,,0.33,451.4,57.385,0.266,0.063,9.45,1.559,37.6,62.7,7.25,650,,1
1/16/2013 12:00,,0.33,359.2,48.642,0.231,0.073,9.17,1.438,38.8,67.3,7.24,667,,1
1/16/2013 20:00,,0.67,289.7,37.959,0.184,0.067,8.57,1.323,38.7,73.5,7.28,688,,1
1/17/2013 20:00,,1.00,192.4,21.395,0.115,0.045,7.46,1.129,38.3,83.5,7.43,723,,1
1/18/2013 20:00,,1.00,151.8,13.709,0.085,0.033,6.33,1.029,37.6,89.0,7.40,747,,1
1/21/2013 12:55,,1.00,77.8,7.309,0.058,0.020,4.99,0.821,39.7,100.0,7.48,799,,1
1/30/2013 04:00,,1.00,134.2,31.827,0.121,0.041,3.02,1.067,53.2,80.0,6.72,772,,1
1/30/2013 12:00,,0.33,261.1,61.813,0.202,0.068,5.18,1.270,49.0,64.1,6.69,702,,1
1/30/2013 20:00,,0.33,470.0,126.470,0.351,0.096,8.14,2.080,44.4,48.7,6.77,625,,1
1/31/2013 04:00,,0.33,642.2,136.860,0.392,0.090,8.77,2.188,38.5,46.3,6.98,593,,1
1/31/2013 12:00,,0.33,642.2,187.500,0.470,0.079,9.25,2.716,37.1,45.8,6.65,553,,1
1/31/2013 20:00,,0.33,642.2,178.520,0.464,0.079,9.61,2.393,32.6,46.0,6.56,520,,1
2/1/2013 04:00,,0.33,642.2,159.180,0.428,0.075,8.95,2.606,27.7,42.8,6.36,499,,2
2/1/2013 12:00,,0.33,771.2,123.000,0.366,0.086,8.83,2.066,27.0,44.9,6.51,502,,2
2/1/2013 20:00,,0.33,789.0,84.000,0.316,0.074,8.71,2.046,27.7,48.3,6.81,520,,2
2/2/2013 04:00,,0.33,642.2,72.000,0.270,0.083,8.81,1.886,29.2,52.3,6.98,547,,2
2/2/2013 12:00,,0.33,807.0,53.000,0.236,0.070,8.45,1.764,30.3,53.5,6.98,562,,2
2/2/2013 20:00,,0.33,797.0,48.000,0.233,0.071,8.64,1.674,33.0,56.7,7.31,599,,2
2/3/2013 04:00,,0.89,713.2,36.000,0.207,0.075,8.76,1.375,36.1,57.2,7.57,625,,2
2/4/2013 14:50,,1.00,561.4,21.015,0.133,0.039,6.83,1.246,35.8,73.5,7.40,670,,2
2/5/2013 20:00,,0.77,257.5,23.584,0.107,0.039,5.75,1.041,35.7,76.6,7.33,687,,2
2/6/2013 04:00,,0.33,254.8,11.659,0.087,0.032,5.64,0.853,34.4,81.4,7.46,697,,2
2/6/2013 12:00,,0.67,235.4,18.518,0.078,0.034,5.48,0.823,37.6,80.2,7.56,714,,2
2/7/2013 12:00,,1.00,191.0,8.212,0.068,0.017,5.13,0.707,39.9,83.7,7.55,739,,2
2/10/2013 12:45,,1.00,119.4,10.309,0.066,0.025,3.84,0.687,48.1,89.8,7.42,774,,2
2/18/2013 13:05,,1.00,130.0,9.925,0.075,0.019,6.08,0.845,40.0,91.5,7.03,757,,2
2/25/2013 14:36,,1.00,107.5,6.102,0.039,0.013,3.41,0.617,41.5,92.1,6.43,763,,2
2/26/2013 20:00,,0.78,144.8,68.577,0.189,0.058,2.56,0.817,67.6,51.6,4.60,646,,2
2/27/2013 04:00,,0.33,284.6,105.910,0.327,0.110,4.12,1.228,51.7,47.5,4.88,580,,2
2/27/2013 12:00,,0.33,452.8,96.932,0.295,0.108,4.42,1.121,52.1,50.6,4.98,608,,2
2/27/2013 20:00,,0.33,614.1,100.300,0.367,0.117,4.70,-9.000,51.0,43.2,5.09,565,,2
2/28/2013 04:00,,0.33,715.1,93.539,-9.000,0.142,5.78,-9.000,46.8,40.3,5.25,537,,2
2/28/2013 12:00,,0.33,734.1,67.248,0.320,0.126,6.17,1.632,44.3,44.6,5.42,550,,2
2/28/2013 20:00,,0.33,819.2,63.897,0.302,0.099,6.66,1.571,41.7,43.2,5.63,539,,2
3/1/2013 04:00,,0.33,873.8,75.770,0.361,0.132,6.20,1.528,36.6,41.0,5.28,509,,3
3/1/2013 12:00,,0.33,869.6,63.291,0.319,0.113,6.13,1.359,36.6,41.3,5.60,502,,3
3/1/2013 20:00,,0.33,850.7,57.603,0.292,0.106,6.35,1.457,34.2,43.8,5.60,504,,3
3/2/2013 04:00,,0.33,827.6,46.405,0.265,0.105,6.77,1.368,34.7,47.6,5.68,524,,3
3/2/2013 12:00,,0.33,787.0,38.662,0.241,0.110,6.85,1.329,35.7,50.3,5.74,551,,3
3/2/2013 20:00,,0.33,718.9,33.333,0.210,0.092,6.98,1.216,41.2,53.1,5.95,586,,3
3/3/2013 04:00,,0.33,614.1,29.296,0.183,0.076,6.96,1.101,42.8,55.1,5.94,616,,3
3/3/2013 12:00,,0.33,495.6,24.471,0.156,0.064,6.90,1.107,43.6,60.1,6.22,636,,3
3/3/2013 20:00,,0.33,393.0,18.461,0.133,0.064,6.63,0.934,41.9,64.7,6.26,657,,3
3/4/2013 04:00,,0.33,325.4,19.417,0.116,0.036,6.49,0.775,40.8,69.3,6.17,674,,3
3/4/2013 12:00,,0.21,282.2,18.083,0.100,0.038,6.29,0.765,40.9,73.4,6.12,693,,3
3/4/2013 14:05,,0.17,275.4,19.142,0.100,0.040,6.44,0.723,40.9,74.6,6.23,698,,3
3/4/2013 20:00,,0.62,256.6,17.094,0.102,0.038,6.14,0.908,39.9,72.0,6.34,700,,3
3/5/2013 20:00,,1.00,226.6,20.790,0.086,0.036,5.82,0.760,39.2,74.8,6.05,718,,3
3/6/2013 20:00,,1.00,198.0,12.104,0.072,0.028,5.53,0.719,41.0,76.9,5.61,734,,3
3/7/2013 20:00,,0.67,199.6,15.209,0.069,0.024,5.19,0.725,41.2,77.9,5.46,732,,3
3/8/2013 04:00,,0.33,234.6,44.265,0.141,0.046,5.98,0.963,39.6,66.9,5.28,687,,3
3/8/2013 12:00,,0.33,271.8,33.812,0.124,0.037,5.53,0.857,36.6,68.4,5.26,673,,3
3/8/2013 20:00,,0.33,318.2,46.840,0.147,0.042,5.36,1.009,35.0,65.7,5.24,647,,3
3/9/2013 04:00,,0.33,374.8,60.975,0.207,0.061,6.43,1.254,28.5,51.5,5.23,559,,3
3/9/2013 12:00,,0.33,411.2,42.338,0.170,0.050,6.57,1.252,30.0,60.6,5.18,587,,3
3/9/2013 20:00,,0.33,461.2,85.790,0.245,0.041,6.60,1.583,27.4,53.5,5.07,545,,3
3/10/2013 04:00,,0.33,506.8,62.196,0.224,0.048,7.33,1.466,27.7,55.1,5.34,548,,3
3/10/2013 12:00,,0.33,532.4,52.478,0.199,0.060,7.51,1.407,27.6,54.3,5.17,551,,3
3/10/2013 20:00,,0.33,563.1,57.880,0.221,0.058,7.97,1.821,27.2,52.1,5.56,543,,3
3/11/2013 04:00,,0.33,609.0,58.570,0.247,0.076,7.73,1.445,24.9,49.3,5.36,514,,3
3/11/2013 12:00,,0.21,647.6,58.139,0.239,0.074,7.74,1.530,24.1,46.4,5.36,508,,3
3/11/2013 14:00,,0.17,658.4,66.776,0.228,0.067,7.95,1.246,25.0,48.1,5.31,515,,3
3/11/2013 20:00,,0.29,771.2,140.390,0.389,0.073,9.14,1.755,25.5,45.8,5.75,510,,3
3/12/2013 04:00,,0.33,894.8,174.600,0.484,0.069,8.60,1.553,23.8,38.4,5.80,465,,3
3/12/2013 12:00,,0.33,923.1,170.810,0.498,0.069,8.95,1.592,24.7,36.4,5.99,456,,3
3/12/2013 20:00,,0.33,951.2,155.110,0.474,0.079,8.60,1.935,22.5,35.5,6.05,445,,3
3/13/2013 04:00,,0.33,978.2,136.130,0.432,0.082,8.00,1.569,21.0,34.3,6.20,440,,3
3/13/2013 12:00,,0.33,1007.7,101.960,0.356,0.079,7.46,0.985,20.9,35.2,6.13,442,,3
3/13/2013 20:00,,0.33,1042.0,85.923,0.319,0.077,7.16,1.559,20.7,35.7,6.11,448,,3
3/14/2013 04:00,,0.33,1084.0,73.094,0.287,0.067,7.02,1.578,20.8,36.9,6.20,452,,3
3/14/2013 12:00,,0.33,1124.0,60.057,0.254,0.068,6.91,1.499,20.9,38.6,6.28,462,,3
3/14/2013 20:00,,0.33,1153.0,52.734,0.227,0.060,6.79,1.470,21.5,40.8,6.40,472,,3
3/15/2013 04:00,,0.33,1177.0,47.012,0.207,0.062,6.71,1.300,21.5,42.8,6.28,487,,3
3/15/2013 12:00,,0.33,1184.0,38.271,0.184,0.059,6.57,1.230,21.8,44.4,6.35,502,,3
3/15/2013 20:00,,0.33,1162.0,39.408,0.167,0.060,6.68,1.059,22.7,47.1,6.39,520,,3
3/16/2013 04:00,,0.33,1134.0,34.714,0.164,0.045,6.61,0.985,23.7,48.9,6.44,535,,3
3/16/2013 12:00,,0.33,1086.0,31.420,0.150,0.047,6.63,1.201,24.9,51.8,6.46,552,,3
3/16/2013 20:00,,0.67,1022.0,27.027,0.136,0.039,6.57,1.059,25.6,52.7,6.35,564,,3
3/17/2013 20:00,,0.67,720.8,27.985,0.118,0.040,6.65,1.090,28.0,56.1,6.24,599,,3
3/18/2013 04:00,,0.36,610.7,26.408,0.110,0.042,6.43,0.976,28.0,56.9,6.16,603,,3
3/18/2013 13:10,,0.33,506.8,24.802,0.110,0.033,6.51,0.903,30.0,58.9,5.91,611,,3
3/18/2013 20:00,,0.31,445.5,24.940,0.112,0.043,6.16,0.983,29.3,56.0,6.07,615,,3
3/19/2013 04:00,,0.33,397.2,22.831,0.100,0.032,5.75,1.093,28.5,57.7,5.89,618,,3
3/19/2013 12:00,,0.33,363.1,18.897,0.090,0.032,5.67,0.832,29.6,60.4,6.01,628,,3
3/19/2013 20:00,,0.67,332.6,21.437,0.083,0.032,5.59,0.889,29.6,62.6,6.08,635,,3
3/20/2013 20:00,,1.00,276.3,16.352,0.071,0.019,5.12,0.792,30.4,64.6,5.89,652,,3
3/21/2013 20:00,,1.00,232.2,12.254,0.060,0.018,4.67,0.793,31.5,67.9,5.71,665,,3
3/25/2013 14:00,,1.00,171.8,8.609,0.048,0.010,3.61,0.598,32.4,74.8,4.94,691,,3
3/25/2013 20:00,,1.00,175.3,12.456,0.049,0.022,3.43,0.602,33.1,72.9,4.79,754,,3
3/28/2013 20:00,,1.00,145.5,12.428,0.047,0.020,3.33,1.825,35.1,76.9,3.68,703,,3
3/29/2013 20:00,,0.67,142.0,12.849,0.046,0.019,2.68,0.799,34.5,75.4,3.36,702,,3
3/30/2013 04:00,,0.50,141.4,16.605,0.049,0.014,2.59,0.614,34.5,76.1,3.18,703,,3
3/30/2013 20:00,,1.00,139.6,14.896,0.047,0.014,2.55,0.622,35.3,77.0,2.93,705,,3
4/1/2013 12:55,,0.66,176.0,24.896,0.055,0.012,2.56,0.686,34.7,77.9,2.58,696,,4
4/8/2013 13:21,,1.00,127.7,35.196,0.085,0.016,1.71,0.756,35.0,79.8,1.08,695,,4
4/9/2013 12:00,,0.64,128.6,28.252,0.091,0.018,1.73,0.728,36.0,81.8,1.14,701,,4
4/9/2013 20:00,,0.33,130.4,25.290,0.108,0.022,1.69,1.074,35.4,82.1,1.39,705,,4
4/11/2013 12:00,,0.66,515.6,343.210,0.591,0.101,7.29,2.514,37.3,44.5,5.07,567,,4
4/11/2013 20:00,,0.33,714.5,221.900,0.515,0.119,8.56,2.634,36.2,42.8,5.29,572,,4
4/12/2013 04:00,,0.33,824.9,173.820,-9.000,0.095,9.47,2.286,46.0,40.1,6.22,603,,4
4/12/2013 12:00,,0.33,953.3,145.320,0.373,0.085,10.19,2.169,32.9,45.4,5.86,554,,4
4/12/2013 20:00,,0.33,1014.0,108.240,0.335,0.076,9.86,2.000,31.5,43.5,6.18,546,,4
4/13/2013 04:00,,0.33,1038.0,104.470,0.322,0.078,10.10,2.115,29.5,40.6,6.44,524,,4
4/13/2013 12:00,,0.33,1054.0,81.799,0.283,0.060,9.44,2.043,27.4,42.2,6.40,521,,4
4/13/2013 20:00,,0.33,1076.0,69.252,0.248,0.063,9.01,1.773,27.0,43.1,6.62,521,,4
4/14/2013 04:00,,0.33,1099.0,61.538,0.220,0.062,8.63,1.557,26.7,43.5,6.66,524,,4
4/14/2013 12:00,,0.33,1122.0,55.319,0.195,0.057,8.18,1.673,25.9,44.0,6.86,526,,4
4/14/2013 20:00,,0.33,1136.0,50.044,0.175,0.042,7.77,1.532,25.4,44.8,6.97,532,,4
4/15/2013 04:00,,0.33,1142.0,44.538,0.160,0.048,7.47,1.356,25.3,46.3,6.94,537,,4
4/15/2013 12:00,,0.19,1142.0,39.332,0.143,0.045,7.10,1.276,24.9,46.9,6.81,545,,4
4/15/2013 13:10,,0.17,1140.0,35.945,0.144,0.032,7.25,1.472,26.2,48.7,6.77,561,,4
4/15/2013 20:00,,0.64,1128.0,27.939,0.134,0.041,7.25,1.318,25.8,47.3,6.79,557,,4
4/16/2013 20:00,,1.00,1036.0,25.031,0.119,0.033,7.19,1.214,29.4,49.9,6.85,596,,4
4/17/2013 20:00,,0.83,828.3,24.852,0.127,0.032,6.10,1.080,30.6,53.3,6.33,615,,4
4/18/2013 12:00,,0.50,705.5,27.486,0.111,0.028,5.88,0.903,31.0,54.5,6.04,621,,4
4/18/2013 20:00,,0.33,785.8,199.760,0.375,0.059,5.76,1.552,27.7,46.0,6.06,555,,4
4/19/2013 04:00,,0.33,1138.0,375.630,0.746,0.113,6.41,2.371,25.0,35.5,6.82,440,,4
4/19/2013 12:00,,0.33,1445.0,196.610,0.649,0.132,6.36,1.717,19.3,25.2,7.27,407,,4
4/19/2013 20:00,,0.33,1630.0,131.250,0.633,0.150,6.64,3.071,18.4,23.2,7.46,392,,4
4/20/2013 04:00,,0.33,1724.0,128.450,0.540,0.106,6.55,2.027,19.4,26.0,7.81,408,,4
4/20/2013 12:00,,0.33,1894.0,59.186,0.489,0.118,6.21,2.494,18.4,25.8,7.45,410,,4
4/20/2013 20:00,,0.33,2166.0,118.900,0.459,0.101,6.15,2.477,17.7,26.1,7.51,404,,4
4/21/2013 04:00,,0.33,2433.0,114.390,0.431,0.085,5.97,2.352,16.6,26.0,7.70,391,,4
4/21/2013 12:00,,0.33,2624.0,91.954,0.399,0.084,5.65,1.825,15.3,25.2,7.57,380,,4
4/21/2013 20:00,,0.33,2632.0,83.839,0.352,0.082,5.35,1.612,14.4,24.9,7.70,377,,4
4/22/2013 04:00,,0.33,2716.0,66.666,0.303,0.075,5.15,1.576,15.2,26.9,7.90,382,,4
4/22/2013 12:00,,0.20,2640.0,57.057,0.259,0.056,4.82,1.444,14.6,26.9,7.98,391,,4
4/22/2013 13:50,,0.17,2632.0,51.282,0.238,0.057,4.83,1.439,14.8,27.5,7.78,401,,4
4/22/2013 20:00,,0.63,2544.0,50.590,0.221,0.060,4.60,1.487,15.0,28.3,7.11,397,,4
4/23/2013 20:00,,0.33,2132.0,37.037,0.162,0.050,4.50,1.157,16.6,32.6,7.03,443,,4
4/24/2013 20:00,,1.00,1870.0,32.425,0.154,0.049,4.97,1.239,19.6,36.0,6.67,485,,4
4/25/2013 20:00,,1.00,1602.0,39.655,0.191,0.052,5.62,1.349,19.8,35.7,6.57,482,,4
4/26/2013 20:00,,1.00,1454.0,36.053,0.164,0.048,5.49,1.313,19.7,36.4,6.57,486,,4
4/27/2013 20:00,,1.00,1328.0,23.688,0.127,0.038,4.99,1.104,20.4,38.3,6.18,506,,4
4/28/2013 20:00,,0.83,1166.0,21.201,0.105,0.031,4.72,1.039,22.2,41.3,5.41,533,,4
4/29/2013 12:00,,0.38,1064.0,18.633,0.098,0.027,4.48,1.056,23.1,42.2,5.06,550,,4
4/29/2013 14:00,,0.17,1050.0,25.641,0.102,0.030,4.69,1.056,24.4,44.1,5.22,552,,4
4/29/2013 20:00,,0.63,1007.8,21.276,0.094,0.032,4.50,0.940,24.3,44.3,5.43,560,,4
4/30/2013 20:00,,1.00,850.8,28.254,0.091,0.026,4.32,0.992,24.4,44.6,5.37,561,,4
5/1/2013 20:00,,1.00,722.0,24.844,0.085,0.016,4.02,0.950,24.4,45.5,4.91,566,,5
5/2/2013 20:00,,1.00,582.8,27.124,0.094,0.019,3.36,0.930,25.5,46.4,3.99,584,,5
5/3/2013 20:00,,1.00,477.8,25.157,0.085,0.025,2.85,0.882,24.5,47.4,3.59,592,,5
5/4/2013 20:00,,1.00,425.9,23.809,0.081,0.026,2.74,0.872,25.1,49.1,3.29,600,,5
5/5/2013 20:00,,0.83,370.8,26.217,0.091,0.022,2.59,0.829,25.8,51.2,3.11,608,,5
5/6/2013 12:00,,0.36,340.8,26.243,0.084,0.015,2.61,0.952,26.3,52.1,2.91,613,,5
5/6/2013 13:20,,0.17,337.2,34.046,0.085,0.019,2.64,0.740,26.5,52.6,3.02,614,,5
5/6/2013 20:00,,0.64,328.3,23.172,0.081,0.019,2.40,0.904,25.5,51.8,2.65,614,,5
5/7/2013 20:00,,1.00,291.4,22.824,0.076,0.010,2.60,0.780,29.0,58.5,2.53,622,,5
5/8/2013 20:00,,1.00,259.4,19.332,0.074,0.010,2.11,0.836,26.6,53.5,2.20,627,,5
5/9/2013 20:00,,1.00,237.3,18.726,0.071,0.020,1.96,0.833,26.3,53.2,1.93,633,,5
5/10/2013 20:00,,1.00,224.0,20.338,0.072,0.022,1.96,0.918,27.0,53.8,1.88,642,,5
5/11/2013 20:00,,1.00,211.0,18.148,0.073,0.022,1.79,0.808,26.9,53.5,1.92,644,,5
5/12/2013 20:00,,0.83,196.3,14.492,0.061,0.010,1.81,0.771,27.5,54.9,2.08,651,,5
5/13/2013 12:00,,0.36,182.0,15.151,0.054,0.005,1.83,0.708,27.9,54.3,2.17,657,,5
5/13/2013 13:10,,0.67,180.0,18.604,0.054,0.013,1.88,0.766,28.4,56.2,2.29,658,,5
5/14/2013 20:00,,1.00,159.4,15.643,0.072,0.009,1.83,0.938,28.3,55.2,2.33,661,,5
5/15/2013 20:00,,1.00,151.0,27.472,0.073,0.016,1.69,0.756,27.8,55.7,2.14,660,,5
5/16/2013 20:00,,1.00,139.0,20.091,0.070,0.021,1.52,0.716,26.8,54.8,1.77,663,,5
5/20/2013 13:15,,1.00,97.4,36.945,0.087,0.020,1.14,0.826,29.1,58.5,2.36,677,,5
5/28/2013 13:05,,1.00,84.7,32.846,0.106,0.034,1.20,0.851,32.5,56.9,5.38,687,,5
6/1/2013 04:00,,0.33,119.6,1210.000,1.567,0.023,2.59,4.194,17.5,23.6,3.40,358,,6
6/1/2013 12:00,,0.33,773.5,901.330,1.318,0.062,8.03,3.242,17.3,21.5,5.20,405,,6
6/1/2013 20:00,,0.33,984.0,429.340,0.842,0.144,13.44,2.328,18.2,23.6,6.35,457,,6
6/2/2013 04:00,,0.33,984.0,389.680,0.791,0.081,17.03,2.973,20.0,22.4,7.57,482,,6
6/2/2013 12:00,,0.33,976.0,161.530,0.432,0.066,17.92,2.491,23.0,32.7,7.30,555,,6
6/2/2013 20:00,,0.33,976.0,83.769,0.298,0.041,18.69,2.488,24.9,37.9,7.56,603,,6
6/3/2013 04:00,,0.33,890.9,64.046,0.248,0.053,17.31,2.358,25.7,38.4,7.59,619,,6
6/3/2013 12:00,,0.20,782.6,66.265,0.229,0.055,16.45,2.169,26.9,39.0,7.73,631,,6
6/3/2013 13:45,,0.17,745.2,56.800,0.240,0.068,16.64,2.061,27.9,40.9,7.79,636,,6
6/3/2013 20:00,,0.30,628.6,63.609,0.223,0.060,15.95,1.761,26.6,39.6,8.39,648,,6
6/4/2013 04:00,,0.33,479.2,57.041,0.183,0.061,14.12,1.432,27.9,43.5,8.45,671,,6
6/4/2013 12:00,,0.33,367.2,55.970,0.157,0.037,12.86,1.323,29.7,47.5,8.28,691,,6
6/4/2013 20:00,,0.33,290.2,46.770,0.146,0.034,11.74,1.283,30.1,49.3,8.15,697,,6
6/5/2013 04:00,,0.33,242.8,50.445,0.135,0.044,10.80,1.279,30.2,50.9,8.13,702,,6
6/5/2013 12:00,,0.33,211.0,51.987,0.137,0.017,9.65,1.051,29.8,50.9,7.68,708,,6
6/5/2013 20:00,,0.33,188.0,42.553,0.133,0.014,9.09,0.978,30.2,52.3,8.00,710,,6
6/6/2013 04:00,,0.33,171.0,35.398,0.125,0.024,8.70,0.938,30.4,53.1,7.70,711,,6
6/6/2013 12:00,,0.33,157.6,45.273,0.128,0.031,8.21,0.945,30.5,54.2,7.95,713,,6
6/6/2013 20:00,,0.33,146.0,52.516,0.123,0.034,7.83,0.914,30.7,54.3,7.82,713,,6
6/7/2013 04:00,,0.33,137.0,40.462,0.114,0.023,7.36,0.974,31.1,54.7,7.98,716,,6
6/7/2013 12:00,,0.67,127.7,38.397,0.120,0.028,6.98,1.050,31.0,55.1,7.86,720,,6
6/10/2013 15:00,,1.00,85.5,47.337,0.114,0.019,4.92,0.955,32.4,59.2,7.68,728,,6
6/13/2013 04:00,,0.33,119.6,66.666,0.165,0.036,5.49,1.269,30.0,53.1,6.54,668,,6
6/13/2013 12:00,,0.33,247.0,242.000,0.404,0.061,11.15,2.519,25.8,38.5,6.69,608,,6
6/13/2013 20:00,,0.33,363.6,95.238,0.207,0.054,9.20,1.609,28.1,46.6,7.01,655,,6
6/14/2013 04:00,,0.33,391.2,256.090,0.482,0.098,11.76,2.644,24.1,33.4,6.70,557,,6
6/14/2013 12:00,,0.33,364.8,104.800,0.264,0.075,13.84,1.725,26.1,38.3,7.35,626,,6
6/14/2013 20:00,,0.67,317.8,68.287,0.185,0.057,14.02,1.559,28.6,44.3,7.57,660,,6
6/15/2013 20:00,,1.00,199.6,51.068,0.132,0.040,11.50,1.271,30.8,50.6,7.51,697,,6
6/16/2013 20:00,,0.67,193.0,58.224,0.135,0.036,9.18,0.962,33.9,51.6,7.41,712,,6
6/17/2013 04:00,,0.35,242.8,52.147,0.125,0.039,8.34,1.122,32.5,51.8,7.20,691,,6
6/17/2013 13:02,,0.33,263.8,66.969,0.170,0.041,8.44,1.348,34.1,51.5,7.26,691,,6
6/17/2013 20:00,,0.31,258.3,57.352,0.141,0.039,9.57,1.086,28.9,45.7,7.21,657,,6
6/18/2013 04:00,,0.33,242.8,51.966,0.137,0.044,10.73,1.200,28.6,47.6,7.55,668,,6
6/18/2013 12:00,,0.33,221.0,52.410,0.133,0.039,11.60,1.224,29.6,51.3,7.69,687,,6
6/18/2013 20:00,,0.33,193.0,47.713,0.129,0.037,10.79,1.188,29.5,51.1,7.43,692,,6
6/19/2013 04:00,,0.33,167.0,33.057,0.114,0.038,9.81,1.218,30.2,52.0,7.62,693,,6
6/19/2013 12:00,,0.67,147.0,46.511,0.129,0.039,9.33,1.219,30.8,52.6,7.74,701,,6
6/24/2013 04:00,,0.33,116.9,41.257,0.129,0.045,3.53,1.017,31.5,57.6,6.84,717,,6
6/24/2013 12:00,,0.20,177.0,51.282,0.129,0.043,3.14,0.705,31.0,57.4,6.92,703,,6
6/24/2013 13:45,,0.17,182.0,57.405,0.111,0.040,3.22,0.864,31.7,61.0,7.01,709,,6
6/24/2013 20:00,,0.63,180.0,31.100,0.124,0.042,3.00,0.900,29.4,56.9,7.82,687,,6
6/25/2013 20:00,,1.00,128.6,63.583,0.178,0.048,7.30,1.308,24.8,44.6,6.90,564,,6
6/26/2013 20:00,,0.67,232.0,296.920,0.455,0.066,4.79,1.956,21.0,31.1,5.16,431,,6
6/27/2013 04:00,,0.33,750.0,480.640,0.768,0.109,7.21,2.544,14.2,19.8,5.32,351,,6
6/27/2013 12:00,,0.33,873.9,341.500,0.626,0.097,8.98,2.094,13.0,16.5,5.49,345,,6
6/27/2013 20:00,,0.33,926.6,294.850,0.583,0.101,8.45,2.743,11.6,16.8,5.95,346,,6
6/28/2013 04:00,,0.33,974.0,118.890,0.385,0.103,10.29,2.391,15.8,25.0,7.25,442,,6
6/28/2013 12:00,,0.33,1003.4,110.810,0.343,0.094,9.70,1.848,16.6,25.4,7.49,448,,6
6/28/2013 20:00,,0.67,1022.0,87.025,0.292,0.089,10.08,1.562,18.6,27.9,7.85,475,,6
6/29/2013 20:00,,0.67,982.0,47.729,0.228,0.086,9.43,1.563,19.9,31.1,8.45,529,,6
6/30/2013 04:00,,0.33,984.0,80.924,0.254,0.084,8.59,1.381,20.6,33.0,8.24,543,,6
6/30/2013 12:00,,0.33,1003.4,114.010,0.318,0.098,8.35,1.644,18.7,28.7,7.85,499,,6
6/30/2013 20:00,,0.33,980.0,93.458,0.285,0.096,7.98,1.636,18.7,28.8,8.17,503,,6
7/1/2013 04:00,,0.33,933.4,64.567,0.270,0.094,8.41,1.607,19.3,29.2,8.47,515,,7
7/1/2013 12:00,,0.20,858.8,54.285,0.241,0.092,8.70,1.427,20.8,32.0,8.80,548,,7
7/1/2013 13:35,,0.17,846.0,59.075,0.231,0.091,8.50,1.494,20.1,31.3,9.04,556,,7
7/1/2013 20:00,,0.30,750.0,51.775,0.220,0.075,8.51,1.345,22.1,34.0,8.94,577,,7
7/2/2013 04:00,,0.33,631.4,34.172,0.188,0.082,8.15,1.252,23.5,36.9,9.21,605,,7
7/2/2013 12:00,,0.33,522.6,50.458,-9.000,0.061,7.63,1.196,24.7,39.5,9.16,631,,7
7/2/2013 20:00,,0.67,435.0,46.641,0.169,0.062,7.33,1.213,26.1,42.7,9.26,649,,7
7/3/2013 20:00,,1.00,292.6,42.483,0.141,0.039,5.88,0.944,27.6,44.9,9.06,669,,7
7/4/2013 20:00,,1.00,262.7,40.971,0.131,0.034,5.22,1.031,27.1,45.6,8.94,673,,7
7/5/2013 20:00,,1.00,205.0,41.779,0.138,0.043,4.66,0.913,27.1,46.6,8.70,665,,7
7/6/2013 20:00,,0.67,215.0,84.291,0.215,0.033,5.21,1.309,24.8,40.1,8.59,621,,7
7/7/2013 04:00,,0.33,266.0,64.312,0.198,0.049,5.02,1.123,27.1,41.0,8.48,638,,7
7/7/2013 12:00,,0.33,263.8,71.881,0.207,0.047,5.05,1.068,24.8,39.7,8.42,616,,7
7/7/2013 20:00,,0.33,284.6,69.219,0.191,0.048,5.28,1.111,27.6,43.8,8.73,660,,7
7/8/2013 04:00,,0.33,411.6,86.601,0.290,0.108,6.14,1.437,18.8,27.0,7.49,495,,7
7/8/2013 12:00,,0.19,374.4,69.064,0.225,0.067,6.56,1.219,22.4,33.7,8.58,584,,7
7/8/2013 13:06,,0.17,369.6,87.009,0.258,0.084,6.53,1.487,22.9,34.1,8.81,580,,7
7/8/2013 20:00,,0.64,328.3,70.844,0.202,0.049,6.37,1.328,25.6,36.9,8.79,620,,7
7/9/2013 20:00,,1.00,313.0,245.460,0.224,0.034,6.22,1.215,24.8,37.5,8.84,612,,7
7/10/2013 20:00,,0.67,968.0,99.737,0.607,0.115,4.60,1.971,13.7,17.6,6.91,384,,7
